ID;User_ID;Table_rank_2024_06;Person;net_worth_inBillionUSD_2024_06;Age_of_person_2024_06;Date
2705;3700;2705;Arnold Schwarzenegger;1,0;76;06-26-2024
2706;2167;2706;Itamar Locks;1,0;69;06-26-2024
2707;2170;2707;Blairo Maggi;1,0;68;06-26-2024
2708;3379;2708;Sam Altman;1,0;39;06-26-2024
2709;1184;2709;Michael S. Smith;1,0;69;06-26-2024
2710;2559;2709;Richard Kurtz;1,0;84;06-26-2024
2711;2378;2709;Henadiy Boholyubov;1,0;62;06-26-2024
2712;3382;2709;James Peng;1,0;;06-26-2024
2713;2228;2713;Joao Alves de Queiroz Filho;1,0;71;06-26-2024
2714;1412;2714;Cao Ji;1,0;72;06-26-2024
2715;2823;2715;Xu Wanmao;1,0;79;06-26-2024
2716;3358;2716;Simone Maag de Moura Cunha;1,0;;06-26-2024
2717;2493;2717;Ye Qiongjiu;1,0;69;06-26-2024
2718;1506;2718;Huang Qiaoling;1,0;65;06-26-2024
2719;1983;2719;Xu Zhihan;1,0;51;06-26-2024
2720;2003;2720;Chris Ellison;1,0;67;06-26-2024
