ID;User_ID;Table_rank_2024_12;Person;net_worth_inBillionUSD_2024_12;Age_of_person_2024_12;Date
199;122;199;Aliko Dangote;11.5;67;2024-12-31
200;428;200;David Steward;11.4;;2024-12-31
201;116;201;Charlene de Carvalho-Heineken;11.4;70;2024-12-31
202;155;202;Johann Rupert;11.3;74;2024-12-31
203;359;203;Ken Fisher;11.2;74;2024-12-31
204;655;204;Lin Bin;11.1;56;2024-12-31
205;120;205;Goh Cheng Liang;11.1;97;2024-12-31
206;435;206;Josh Harris;11.1;60;2024-12-31
207;199;207;Ernesto Bertarelli;11;59;2024-12-31
208;326;208;Marc Benioff;11;60;2024-12-31
209;178;209;Liu Yongxing;11;76;2024-12-31
210;312;210;Terry Gou;11;74;2024-12-31
211;153;211;Mikhail Prokhorov;11;59;2024-12-31
212;147;212;Thomas Struengmann;10.9;74;2024-12-31
213;146;212;Andreas Struengmann;10.9;74;2024-12-31
214;1342;214;Brian Armstrong;10.9;41;2024-12-31
215;309;215;Enrique Razon Jr;10.9;64;2024-12-31
216;260;216;Robert F. Smith;10.8;62;2024-12-31
217;1785;217;Chen Tianshi;10.8;39;2024-12-31
218;315;218;Richard Kinder;10.8;80;2024-12-31
219;299;219;James Goodnight;10.8;81;2024-12-31
220;377;220;Bubba Cathy;10.8;70;2024-12-31
221;379;220;Trudy Cathy White;10.8;69;2024-12-31
222;378;220;Dan Cathy;10.8;71;2024-12-31
223;193;223;Marijke Mars;10.8;60;2024-12-31
224;196;223;Victoria Mars;10.8;68;2024-12-31
225;194;223;Pamela Mars;10.8;64;2024-12-31
226;195;223;Valerie Mars;10.8;65;2024-12-31
227;208;227;Charles Schwab;10.8;87;2024-12-31
228;206;228;John Malone;10.7;83;2024-12-31
229;331;229;Ralph Lauren;10.7;85;2024-12-31
230;162;230;Suleiman Kerimov;10.7;58;2024-12-31
231;170;231;Viktor Rashnikov;10.6;76;2024-12-31
232;149;232;Michael Rubin;10.6;52;2024-12-31
233;455;233;Robert Rowling;10.6;71;2024-12-31
234;228;234;Graeme Hart;10.6;69;2024-12-31
235;104;235;Pang Kang;10.5;68;2024-12-31
236;470;236;Ludwig Merckle;10.4;59;2024-12-31
237;253;237;Tilman Fertitta;10.3;67;2024-12-31
238;422;238;Jay Chaudhry;10.3;65;2024-12-31
239;167;239;Carl Cook;10.3;62;2024-12-31
240;570;240;Yu Yong;10.3;63;2024-12-31
241;197;241;Vincent Bollore;10.2;72;2024-12-31
242;305;242;Harry Stine;10.2;83;2024-12-31
243;222;243;Pierre Omidyar;10.2;57;2024-12-31
244;77;244;Leonard Lauder;10.2;91;2024-12-31
245;344;245;Sandra Ortega Mera;10.2;56;2024-12-31
246;292;246;Joseph Tsai;10.2;60;2024-12-31
247;611;247;David Velez;10.2;43;2024-12-31
248;417;248;Zhou Qunfei;10.1;;2024-12-31
249;529;249;Alexander Gerko;10.1;45;2024-12-31
250;188;250;Friedhelm Loh;10.1;78;2024-12-31
251;2011;251;Torstein Hagen;10.1;81;2024-12-31
252;544;252;Murali Divi;10;73;2024-12-31
253;548;253;Jonathan Gray;10;54;2024-12-31
254;1027;254;Martin Lorentzon;10;55;2024-12-31
255;368;255;Xavier Niel;9.9;57;2024-12-31
256;263;256;Orlando Bravo;9.8;54;2024-12-31
257;272;257;Li Shuirong;9.8;68;2024-12-31
258;152;258;Anthony Pratt;9.8;64;2024-12-31
259;151;259;Viatcheslav Kantor;9.8;71;2024-12-31
260;2855;260;Adam Foroughi;9.8;44;2024-12-31
261;329;261;Jack Dangermond;9.8;79;2024-12-31
262;257;262;Leonid Fedun;9.8;68;2024-12-31
263;203;263;Roman Abramovich;9.7;58;2024-12-31
264;156;264;Gong Hongjia;9.7;59;2024-12-31
265;186;265;Michael Kim;9.6;61;2024-12-31
266;482;266;Leo KoGuan;9.6;69;2024-12-31
267;223;267;Pei Zhenhua;9.6;66;2024-12-31
268;293;268;Zhong Huijuan;9.5;63;2024-12-31
269;721;269;Gabe Newell;9.5;62;2024-12-31
270;211;270;Ivan Glasenberg;9.5;67;2024-12-31
271;477;271;Richard White;9.5;69;2024-12-31
272;238;272;Nicky Oppenheimer;9.5;79;2024-12-31
273;360;273;Christopher Hohn;9.5;58;2024-12-31
274;3150;274;Todd Graves;9.5;52;2024-12-31
275;189;275;Sun Piaoyang;9.5;66;2024-12-31
276;757;276;Brad Jacobs;9.4;68;2024-12-31
277;695;277;Tobi Lutke;9.4;44;2024-12-31
278;161;278;Marcel Herrmann Telles;9.4;74;2024-12-31
279;412;279;Tom Gores;9.4;60;2024-12-31
280;334;280;Shapoor Mistry;9.3;60;2024-12-31
281;185;281;Andrei Guryev;9.3;64;2024-12-31
282;241;282;John Morris;9.3;76;2024-12-31
283;388;283;Simon Reuben;9.3;83;2024-12-31
284;387;283;David Reuben;9.3;86;2024-12-31
285;243;285;Francine von Finck;9.2;79;2024-12-31
286;348;286;Denise Coates;9.2;57;2024-12-31
287;3149;287;Giancarlo Devasini;9.2;60;2024-12-31
288;267;288;Ramzi Musallam;9.2;56;2024-12-31
289;294;289;Arthur Blank;9.2;82;2024-12-31
290;481;290;Mat Ishbia;9.1;44;2024-12-31
291;568;291;Pankaj Patel;9.1;71;2024-12-31
292;835;292;William Ackman;9.1;58;2024-12-31
293;172;293;Georg Schaeffler;9.1;60;2024-12-31
294;163;294;Sky Xu;9.1;41;2024-12-31
295;224;295;Carrie Perrodo;9;74;2024-12-31
296;459;296;Micky Arison;9;75;2024-12-31
297;201;297;Brian Chesky;9;43;2024-12-31
298;175;298;Quek Leng Chan;9;83;2024-12-31
299;327;299;Dmitri Bukhman;9;39;2024-12-31
300;328;299;Igor Bukhman;9;42;2024-12-31
301;291;301;Leonard Stern;9;86;2024-12-31
302;255;302;Karel Komarek;9;55;2024-12-31
303;452;303;Ken Langone;9;89;2024-12-31
304;182;304;Rodolphe Saade;8.9;54;2024-12-31
305;183;304;Tanya Saade Zeenny;8.9;56;2024-12-31
306;181;304;Jacques Saade Jr;8.9;53;2024-12-31
307;357;307;Wang Laisheng;8.9;60;2024-12-31
308;205;308;Daniel Kretinsky;8.9;49;2024-12-31
309;565;309;Vinod Khosla;8.9;69;2024-12-31
310;295;310;Charles Butt;8.9;86;2024-12-31
311;358;311;Randa Duncan Williams;8.9;63;2024-12-31
312;728;312;Mark Stevens;8.9;64;2024-12-31
313;346;313;Dannine Avara;8.9;60;2024-12-31
314;350;314;Milane Frantz;8.9;55;2024-12-31
315;256;315;Nathan Blecharczyk;8.8;41;2024-12-31
316;204;316;Antonia Axson Johnson;8.8;81;2024-12-31
317;245;317;German Khan;8.7;63;2024-12-31
318;609;318;Marc Rowan;8.7;62;2024-12-31
319;465;319;Piero Ferrari;8.7;79;2024-12-31
320;198;320;Jim Pattison;8.7;96;2024-12-31
321;300;321;Sri Prakash Lohia;8.7;72;2024-12-31
322;310;322;Wang Laichun;8.7;57;2024-12-31
323;303;323;Steven Rales;8.7;73;2024-12-31
324;494;324;Douglas Leone;8.6;67;2024-12-31
325;349;325;Scott Duncan;8.6;42;2024-12-31
326;687;326;Elisabeth DeLuca;8.6;77;2024-12-31
327;279;327;David Geffen;8.6;81;2024-12-31
328;380;328;Bruce Kovner;8.6;79;2024-12-31
329;517;329;Rekha Jhunjhunwala;8.5;61;2024-12-31
330;262;330;Eric Wittouck;8.5;78;2024-12-31
331;490;331;Todd Boehly;8.5;51;2024-12-31
332;117;332;Xu Hang;8.5;62;2024-12-31
333;561;333;Jimmy Haslam;8.5;70;2024-12-31
334;212;334;Alexander Otto;8.4;57;2024-12-31
335;343;335;Igor Olenicoff;8.3;82;2024-12-31
336;390;336;Carl Bennet;8.3;73;2024-12-31
337;321;337;Tamara Gustavson;8.3;63;2024-12-31
338;307;338;Iskander Makhmudov;8.2;61;2024-12-31
339;451;339;Vikram Lal;8.2;82;2024-12-31
340;345;340;Ronda Stryker;8.2;70;2024-12-31
341;286;341;Hasmukh Chudgar;8.2;91;2024-12-31
342;244;342;Francis Choi;8.2;77;2024-12-31
343;288;343;Joe Gebbia;8.2;43;2024-12-31
344;277;344;Jean-Michel Besnier;8.1;57;2024-12-31
345;278;344;Marie Besnier Beauvalot;8.1;44;2024-12-31
346;3009;346;Paul Tudor Jones II.;8.1;70;2024-12-31
347;148;347;Liu Hanyuan;8;61;2024-12-31
348;251;348;Laurent Dassault;8;71;2024-12-31
349;252;348;Thierry Dassault;8;67;2024-12-31
350;254;348;Marie-Helene Habert-Dassault;8;59;2024-12-31
351;882;351;Nik Storonsky;7.9;40;2024-12-31
352;858;352;Yi Zheng;7.9;54;2024-12-31
353;429;353;Les Wexner;7.9;87;2024-12-31
354;313;354;Jeff Greene;7.9;70;2024-12-31
355;266;355;Jay Y. Lee;7.9;56;2024-12-31
356;1139;356;Zhu Yi;7.9;61;2024-12-31
357;316;357;Guillaume Pousaz;7.8;43;2024-12-31
358;439;358;John Brown;7.8;90;2024-12-31
359;402;359;Wang Yusuo;7.8;60;2024-12-31
360;780;360;Jaime Gilinski Bacal;7.8;67;2024-12-31
361;268;361;David Shaw;7.8;73;2024-12-31
362;332;362;Law Kar Po;7.8;76;2024-12-31
363;314;363;Don Hankey;7.8;81;2024-12-31
364;304;364;Nassef Sawiris;7.7;63;2024-12-31
365;319;365;Judy Faulkner;7.7;81;2024-12-31
366;556;366;Kelcy Warren;7.7;69;2024-12-31
367;125;367;Chen Bang;7.7;59;2024-12-31
368;2795;368;Michael Saylor;7.7;59;2024-12-31
369;698;369;Rakesh Mittal;7.7;69;2024-12-31
370;697;370;Rajan Mittal;7.7;64;2024-12-31
371;338;371;Alejandro Bailleres Gual;7.7;63;2024-12-31
372;226;372;Michael Otto;7.7;81;2024-12-31
373;649;373;Thomas Hagen;7.6;89;2024-12-31
374;369;374;Terrence Pegula;7.6;73;2024-12-31
375;3044;375;Wang Ning;7.6;38;2024-12-31
376;466;376;Dan Friedkin;7.6;59;2024-12-31
377;3011;377;Edward Roski Jr;7.6;86;2024-12-31
378;656;378;Lin Li;7.6;61;2024-12-31
379;284;379;Ivar Tollefsen;7.6;63;2024-12-31
380;706;380;Juergen Blickle;7.5;78;2024-12-31
381;231;381;Carlos Alberto Sicupira;7.5;77;2024-12-31
382;225;382;Chen Jianhua;7.5;54;2024-12-31
383;513;383;Charles Simonyi;7.5;76;2024-12-31
384;420;384;Neil Bluhm;7.5;86;2024-12-31
385;391;385;Stephen Bisciotti;7.5;64;2024-12-31
386;356;386;Viktor Vekselberg;7.5;67;2024-12-31
387;1364;387;Chris Larsen;7.5;64;2024-12-31
388;734;388;Rahul Bhatia;7.5;65;2024-12-31
389;454;389;Karen Pritzker;7.5;66;2024-12-31
390;261;390;Pavel Tykac;7.4;60;2024-12-31
391;365;391;Li Ping;7.4;57;2024-12-31
392;289;392;Philip Ng;7.4;66;2024-12-31
393;354;393;John Overdeck;7.4;55;2024-12-31
394;355;393;David Siegel;7.4;63;2024-12-31
395;397;395;Dennis Washington;7.3;90;2024-12-31
396;661;396;Lynsi Snyder;7.3;42;2024-12-31
397;302;397;Robert Ng;7.3;73;2024-12-31
398;385;398;Nathan Kirsh;7.3;92;2024-12-31
399;2152;399;Alexander Karp;7.3;57;2024-12-31
400;340;400;Pauline MacMillan Keinath;7.3;90;2024-12-31
401;398;401;Anthony Bamford;7.2;79;2024-12-31
402;421;402;Alain Bouchard;7.2;75;2024-12-31
403;2945;403;Andrew Karam;7.2;42;2024-12-31
404;443;404;Thomas Schmidheiny;7.2;79;2024-12-31
405;457;405;Seo Jung-jin;7.2;67;2024-12-31
406;371;406;George Soros;7.2;94;2024-12-31
407;169;407;Jeffery Hildebrand;7.2;65;2024-12-31
408;594;408;Hank Meijer;7.2;72;2024-12-31
409;593;408;Doug Meijer;7.2;70;2024-12-31
410;595;408;Mark Meijer;7.2;67;2024-12-31
411;432;411;Andreas Halvorsen;7.2;63;2024-12-31
412;910;412;Sudhir Mehta;7.2;70;2024-12-31
413;909;413;Samir Mehta;7.2;61;2024-12-31
414;462;414;John Collison;7.2;34;2024-12-31
415;463;414;Patrick Collison;7.2;36;2024-12-31
416;842;416;Cho Jung-ho;7.1;66;2024-12-31
417;511;417;Robert Rich Jr;7.1;83;2024-12-31
418;458;418;Wu Jianshu;7.1;61;2024-12-31
419;3173;419;Haoyu Cai;7.1;37;2024-12-31
420;214;420;Wang Liping;7.1;58;2024-12-31
421;427;421;Michael Milken;7;78;2024-12-31
422;760;422;Jim Kavanaugh;7;62;2024-12-31
423;514;423;Ty Warner;7;80;2024-12-31
424;621;424;Joe Mansueto;7;68;2024-12-31
425;3013;425;William Goldring;7;81;2024-12-31
426;339;426;Edythe Broad;7;89;2024-12-31
427;640;427;Richard Tsai;7;67;2024-12-31
428;496;428;Thomas Pritzker;7;74;2024-12-31
429;566;429;Thai Lee;7;66;2024-12-31
430;639;430;Daniel Tsai;7;68;2024-12-31
431;1032;431;Vikas Oberoi;7;54;2024-12-31
432;413;432;Michael Herz;7;81;2024-12-31
433;414;432;Wolfgang Herz;7;74;2024-12-31
434;382;434;Nadia Thiele;7;48;2024-12-31
435;400;435;John Grayken;6.9;68;2024-12-31
436;392;436;Stanley Druckenmiller;6.9;71;2024-12-31
437;442;437;Fredrik Lundberg;6.9;73;2024-12-31
438;306;438;Benu Gopal Bangur;6.9;93;2024-12-31
439;531;439;Viktor Kharitonin;6.9;52;2024-12-31
440;3244;440;Ling Tang;6.9;;2024-12-31
441;623;441;Patrick Drahi;6.9;61;2024-12-31
442;449;442;Ray Lee Hunt;6.9;81;2024-12-31
443;1872;443;Zhang Xuexin;6.8;77;2024-12-31
444;543;444;Jim Davis;6.8;81;2024-12-31
445;411;445;Mike Adenuga;6.8;71;2024-12-31
446;2636;446;You Xiaoping;6.8;66;2024-12-31
447;394;447;Alexei Kuzmichev;6.8;62;2024-12-31
448;415;448;Michael Kadoorie;6.8;83;2024-12-31
449;657;449;Michael Moritz;6.8;70;2024-12-31
450;215;450;Finn Rausing;6.8;70;2024-12-31
451;216;451;Jorn Rausing;6.8;65;2024-12-31
452;217;451;Kirsten Rausing;6.8;72;2024-12-31
453;682;453;Kerry Stokes;6.8;84;2024-12-31
454;447;454;Robert Ziff;6.8;58;2024-12-31
455;446;455;Dirk Ziff;6.8;60;2024-12-31
456;445;455;Daniel Ziff;6.8;53;2024-12-31
457;320;457;Johann Graf;6.8;77;2024-12-31
458;711;458;Kenneth Dart;6.8;69;2024-12-31
459;546;459;Marcos Galperin;6.7;;2024-12-31
460;670;460;Scott Cook;6.7;72;2024-12-31
461;269;461;Andrei Skoch;6.7;58;2024-12-31
462;473;462;Jean Salata;6.7;59;2024-12-31
463;652;463;Min Kao;6.7;75;2024-12-31
464;1297;464;Daniel Ek;6.7;41;2024-12-31
465;323;465;Frederik Paulsen;6.7;74;2024-12-31
466;591;466;Forrest Li;6.7;46;2024-12-31
467;525;467;Denise York;6.7;74;2024-12-31
468;683;468;Ken Xie;6.6;61;2024-12-31
469;617;469;Rafael Del Pino;6.6;66;2024-12-31
470;410;470;Michal Solowow;6.6;62;2024-12-31
471;396;471;Luis Carlos Sarmiento;6.6;91;2024-12-31
472;239;472;Blair Parry-Okeden;6.6;74;2024-12-31
473;264;473;Ding Shizhong;6.6;54;2024-12-31
474;572;474;Gayle Benson;6.6;77;2024-12-31
475;237;475;Jim Kennedy;6.6;77;2024-12-31
476;140;476;Jiang Rensheng;6.6;71;2024-12-31
477;220;477;Richard Liu;6.5;50;2024-12-31
478;364;478;Massimiliana Landini Aleotti;6.5;82;2024-12-31
479;503;479;M.A. Yusuff Ali;6.5;69;2024-12-31
480;322;480;Liang Wengen;6.5;68;2024-12-31
481;526;481;Ron Baron;6.5;81;2024-12-31
482;599;482;Maximilian Viessmann;6.5;35;2024-12-31
483;1648;483;George Kurtz;6.5;54;2024-12-31
484;547;484;Tom Golisano;6.5;83;2024-12-31
485;426;485;Frank Lowy;6.5;94;2024-12-31
486;301;486;Ma Jianrong;6.5;61;2024-12-31
487;341;487;Philippe Laffont;6.5;57;2024-12-31
488;418;488;Alexander Abramov;6.4;65;2024-12-31
489;499;489;Gary Rollins;6.4;80;2024-12-31
490;456;490;Teddy Sagi;6.4;53;2024-12-31
491;573;491;Jason Chang;6.4;80;2024-12-31
492;519;492;Sami Mnaymneh;6.4;63;2024-12-31
493;521;492;Tony Tamer;6.4;67;2024-12-31
494;448;494;Maria Angelicoussis;6.4;42;2024-12-31
495;401;495;Alain Merieux;6.4;86;2024-12-31
496;785;496;Vyacheslav Kim;6.4;55;2024-12-31
497;597;497;Fred Smith;6.4;80;2024-12-31
498;940;498;Jeff T. Green;6.4;47;2024-12-31
